"year","event_id","state","month","event","injuries","deaths","damage","damage_num","damage_mod","begin_loc","end_loc","begin_lat","begin_lon","end_lat","end_lon","county","state_fips","county_fips","damage_cpi","CPI","cpi_adj"
2006,5535236,"Arkansas","September","Flash Flood",0,0,"2.5M",2.5,"M","North Portion","North Portion",NA,NA,NA,NA,"Randolph",5,121,3190083.62259388,126.76,1.27603344903755
2006,5535237,"Arkansas","September","Flash Flood",0,0,"1M",1,"M","Northwest Portion","Northwest Portion",NA,NA,NA,NA,"Lawrence",5,75,1276033.44903755,126.76,1.27603344903755
2006,5535238,"Arkansas","September","Flash Flood",0,0,".01K",0.01,"K","Delaplaine","Delaplaine",NA,NA,NA,NA,"Greene",5,55,12.7603344903755,126.76,1.27603344903755
2006,5534967,"Kentucky","September","Flash Flood",0,0,"5K",5,"K","Countywide","Countywide",NA,NA,NA,NA,"Mccracken",21,145,6380.16724518776,126.76,1.27603344903755
2006,5534254,"Kentucky","September","Flood",0,0,"40K",40,"K","Countywide","Countywide",NA,NA,NA,NA,"Marshall",21,157,51041.3379615021,126.76,1.27603344903755
2006,5534255,"Kentucky","September","Flood",0,0,"30K",30,"K","Countywide","Countywide",NA,NA,NA,NA,"Trigg",21,221,38281.0034711265,126.76,1.27603344903755
2006,5535171,"Kentucky","September","Flash Flood",0,0,"45K",45,"K","Countywide","Countywide",NA,NA,NA,NA,"Calloway",21,35,57421.5052066898,126.76,1.27603344903755
2006,5535169,"Arkansas","September","Flash Flood",0,0,"202K",202,"K","Countywide","Countywide",NA,NA,NA,NA,"Clay",5,21,257758.756705585,126.76,1.27603344903755
2006,5532702,"Kentucky","August","Flash Flood",0,0,"2K",2,"K","Gratz","Gratz",NA,NA,NA,NA,"Owen",21,187,2552.0668980751,126.76,1.27603344903755
2006,5535100,"Kentucky","September","Flash Flood",0,0,"4K",4,"K","Reidland","Reidland",NA,NA,NA,NA,"Mccracken",21,145,5104.1337961502,126.76,1.27603344903755
2006,5535101,"Kentucky","September","Flash Flood",0,0,"80K",80,"K","Countywide","Countywide",NA,NA,NA,NA,"Graves",21,83,102082.675923004,126.76,1.27603344903755
2006,5535102,"Kentucky","September","Flash Flood",0,0,"50K",50,"K","Countywide","Countywide",NA,NA,NA,NA,"Christian",21,47,63801.6724518776,126.76,1.27603344903755
2006,5534245,"Tennessee","September","Flash Flood",0,0,".01K",0.01,"K","North Portion","North Portion",NA,NA,NA,NA,"Lake",47,95,12.7603344903755,126.76,1.27603344903755
2006,5534246,"Tennessee","September","Flash Flood",0,0,"25K",25,"K","North Portion","North Portion",NA,NA,NA,NA,"Obion",47,131,31900.8362259388,126.76,1.27603344903755
2006,5532948,"Mississippi","August","Flash Flood",0,0,"50K",50,"K","Brandon","Brandon",NA,NA,NA,NA,"Rankin",28,121,63801.6724518776,126.76,1.27603344903755
2006,5532949,"Arkansas","August","Flash Flood",0,0,"50K",50,"K","North Portion","North Portion",NA,NA,NA,NA,"Ashley",5,3,63801.6724518776,126.76,1.27603344903755
2006,5532426,"Tennessee","August","Flash Flood",0,0,"1K",1,"K","South Portion","South Portion",NA,NA,NA,NA,"Davidson",47,37,1276.03344903755,126.76,1.27603344903755
2006,5532427,"Tennessee","August","Flash Flood",0,0,"1K",1,"K","Countywide","North Portion",NA,NA,NA,NA,"Williamson",47,187,1276.03344903755,126.76,1.27603344903755
2006,5534267,"Kentucky","September","Flash Flood",0,0,"2K",2,"K","Henderson","Spottsville",NA,NA,NA,NA,"Henderson",21,101,2552.0668980751,126.76,1.27603344903755
2006,5534299,"Kentucky","September","Flood",0,0,"80K",80,"K","Countywide","Countywide",NA,NA,NA,NA,"Henderson",21,101,102082.675923004,126.76,1.27603344903755
2006,5533823,"North Carolina","September","Flash Flood",0,0,"20K",20,"K","Hendersonville","East Flat Rock",NA,NA,NA,NA,"Henderson",37,89,25520.668980751,126.76,1.27603344903755
2006,5534221,"Kentucky","September","Flood",0,0,"10K",10,"K","Oaks","Oaks",NA,NA,NA,NA,"Mccracken",21,145,12760.3344903755,126.76,1.27603344903755
2006,5534302,"Kentucky","September","Flood",0,0,"50K",50,"K","Countywide","Countywide",NA,NA,NA,NA,"Christian",21,47,63801.6724518776,126.76,1.27603344903755
2006,5535260,"Kentucky","September","Flash Flood",0,0,"20K",20,"K","Countywide","Countywide",NA,NA,NA,NA,"Henderson",21,101,25520.668980751,126.76,1.27603344903755
2006,5535095,"Kentucky","September","Flash Flood",0,0,"300K",300,"K","Countywide","Countywide",NA,NA,NA,NA,"Hickman",21,105,382810.034711265,126.76,1.27603344903755
2006,5535097,"Kentucky","September","Flash Flood",0,0,"50K",50,"K","Countywide","Countywide",NA,NA,NA,NA,"Marshall",21,157,63801.6724518776,126.76,1.27603344903755
2006,5533938,"Kentucky","September","Flash Flood",0,0,"5K",5,"K","Countywide","Countywide",NA,NA,NA,NA,"Owen",21,187,6380.16724518776,126.76,1.27603344903755
2006,5533939,"Kentucky","September","Flash Flood",0,0,"5K",5,"K","Falmouth","Falmouth",NA,NA,NA,NA,"Pendleton",21,191,6380.16724518776,126.76,1.27603344903755
2006,5534222,"Kentucky","September","Flood",0,0,"20K",20,"K","Countywide","Countywide",NA,NA,NA,NA,"Graves",21,83,25520.668980751,126.76,1.27603344903755
2006,5534223,"Kentucky","September","Flood",0,0,"20K",20,"K","Countywide","Countywide",NA,NA,NA,NA,"Calloway",21,35,25520.668980751,126.76,1.27603344903755
2006,5531174,"Kentucky","September","Flash Flood",0,0,"500K",500,"K","Countywide","Countywide",NA,NA,NA,NA,"Hardin",21,93,638016.724518776,126.76,1.27603344903755
2006,5531374,"Kentucky","September","Flash Flood",0,0,"500K",500,"K","Countywide","Countywide",NA,NA,NA,NA,"Jefferson",21,111,638016.724518776,126.76,1.27603344903755
2006,5525626,"Kentucky","August","Flash Flood",0,0,"3K",3,"K","Mavity","Cannonsburg",NA,NA,NA,NA,"Boyd",21,19,3828.10034711265,126.76,1.27603344903755
2006,5525716,"West Virginia","August","Flash Flood",0,0,"150K",150,"K","Huntington","Huntington",NA,NA,NA,NA,"Cabell",54,11,191405.017355633,126.76,1.27603344903755
2006,5528680,"North Carolina","August","Flash Flood",0,0,"100K",100,"K","Charlotte","Charlotte",NA,NA,NA,NA,"Mecklenburg",37,119,127603.344903755,126.76,1.27603344903755
2006,5528681,"North Carolina","August","Flash Flood",0,0,"5K",5,"K","Cabarrus","Cabarrus",NA,NA,NA,NA,"Cabarrus",37,25,6380.16724518776,126.76,1.27603344903755
2006,3471,"Arkansas","November","Flash Flood",0,0,"100.00K",100,"K","Little Rock","North Little Rock",34.73,-92.28,34.77,-92.25,"Pulaski",5,119,127603.344903755,126.76,1.27603344903755
2006,7806,"Mississippi","December","Flash Flood",0,0,"5.00K",5,"K","Janice","Janice",31.0811,-89.0897,30.9482,-89.1254,"Perry",28,111,6380.16724518776,126.76,1.27603344903755
2006,1642,"Mississippi","October","Flash Flood",0,0,"400.00K",400,"K","Canton","Canton",32.62,-90.03,32.62,-90.03,"Madison",28,89,510413.379615021,126.76,1.27603344903755
2006,1621,"Mississippi","October","Flash Flood",0,0,"300.00K",300,"K","Cary","Cary",32.8,-90.92,32.8,-90.92,"Sharkey",28,125,382810.034711265,126.76,1.27603344903755
2006,2060,"Mississippi","October","Flash Flood",0,0,"50.00K",50,"K","Bogue Chitto","Bogue Chitto",31.43,-90.45,31.43,-90.45,"Lincoln",28,85,63801.6724518776,126.76,1.27603344903755
2006,2061,"Mississippi","October","Flash Flood",0,0,"25.00K",25,"K","Monticello","Monticello",31.55,-90.12,31.55,-90.12,"Lawrence",28,77,31900.8362259388,126.76,1.27603344903755
2006,1625,"Mississippi","October","Flash Flood",0,0,"1.00M",1,"M","Yazoo City","Yazoo City",32.85,-90.42,32.85,-90.42,"Yazoo",28,163,1276033.44903755,126.76,1.27603344903755
2006,5872,"North Carolina","November","Flood",0,0,"10.00K",10,"K","Monroe","Monroe",34.98,-80.57,34.98,-80.57,"Union",37,179,12760.3344903755,126.76,1.27603344903755
2006,1636,"Mississippi","October","Flash Flood",0,0,"400.00K",400,"K","Kosciusko","Kosciusko",33.01,-89.53,33.05,-89.58,"Attala",28,7,510413.379615021,126.76,1.27603344903755
2006,1654,"Mississippi","October","Flash Flood",0,0,"300.00K",300,"K","Weir","Ackerman",33.27,-89.28,33.32,-89.17,"Choctaw",28,19,382810.034711265,126.76,1.27603344903755
2006,1619,"Mississippi","October","Flash Flood",0,0,"300.00K",300,"K","Fitler","Fitler",32.73,-91.03,32.73,-91.03,"Issaquena",28,55,382810.034711265,126.76,1.27603344903755
2006,1624,"Mississippi","October","Flash Flood",0,0,"300.00K",300,"K","Louise","Louise",32.97,-90.58,32.97,-90.58,"Humphreys",28,53,382810.034711265,126.76,1.27603344903755
2006,1644,"Mississippi","October","Flash Flood",0,0,"100.00K",100,"K","Brownsville","Brownsville",32.45,-90.43,32.45,-90.43,"Hinds",28,49,127603.344903755,126.76,1.27603344903755
2006,1668,"Mississippi","October","Flash Flood",0,0,"300.00K",300,"K","Columbia","Columbia",31.25,-89.83,31.25,-89.83,"Marion",28,91,382810.034711265,126.76,1.27603344903755
2006,7805,"Mississippi","December","Flash Flood",0,0,"40.00K",40,"K","Whites Crossing","Mc Henry",30.8934,-89.03,30.7,-89.0459,"Stone",28,131,51041.3379615021,126.76,1.27603344903755
2006,1604,"Mississippi","October","Flash Flood",0,0,"600.00K",600,"K","Vicksburg","Redwood",32.35,-90.88,32.48,-90.82,"Warren",28,149,765620.069422531,126.76,1.27603344903755
2006,9805,"Arkansas","December","Flood",0,0,"277.00K",277,"K","Jasper","Jasper",36,-93.18,36,-93.18,"Newton",5,101,353461.265383402,126.76,1.27603344903755
2006,6097,"Alabama","November","Flash Flood",0,0,"5.00K",5,"K","Hartford","Hartford",31.06,-85.7,31.06,-85.7,"Geneva",1,61,6380.16724518776,126.76,1.27603344903755
2006,5313,"Georgia","November","Flood",0,0,"1.60K",1.6,"K","Hightower","Hightower",34.3,-84.2,34.3,-84.2,"Forsyth",13,117,2041.65351846008,126.76,1.27603344903755
2006,1623,"Mississippi","October","Flash Flood",0,0,"1.00M",1,"M","Coxburg","Coxburg",33,-90.22,33,-90.22,"Holmes",28,51,1276033.44903755,126.76,1.27603344903755
2007,51758,"South Carolina","July","Flash Flood",0,0,"2.00K",2,"K","Charleston Hgts","Charleston Hgts",32.85,-79.97,32.85,-79.97,"Charleston",45,19,2480.06746396811,130.44,1.24003373198405
2007,56138,"Kentucky","August","Flash Flood",0,0,"2.00K",2,"K","Vanceburg","Vanceburg",38.6307,-83.2893,38.6307,-83.2893,"Lewis",21,135,2480.06746396811,130.44,1.24003373198405
2007,54438,"Georgia","September","Flash Flood",0,0,"6.00K",6,"K","Richmond Hill","Richmond Hill",31.94,-81.3,31.94,-81.3,"Bryan",13,29,7440.20239190432,130.44,1.24003373198405
2007,66317,"Mississippi","November","Flash Flood",0,0,"20.00K",20,"K","Corinth Turner Arpt","Theo",34.9125,-88.6034,34.9111,-88.6703,"Alcorn",28,3,24800.6746396811,130.44,1.24003373198405
2007,60855,"Alabama","September","Flash Flood",0,0,"1.00K",1,"K","Tuscumbia","Tuscumbia",34.73,-87.7,34.73,-87.7,"Colbert",1,33,1240.03373198405,130.44,1.24003373198405
2007,59367,"Georgia","September","Flash Flood",0,0,"10.00K",10,"K","Richmond Hill","Richmond Hill",31.94,-81.3,31.94,-81.3,"Bryan",13,29,12400.3373198405,130.44,1.24003373198405
2007,69738,"Kentucky","December","Flood",0,0,"30.00K",30,"K","Highlands","Highlands",38.2465,-85.6883,38.2466,-85.7019,"Jefferson",21,111,37201.0119595216,130.44,1.24003373198405
2007,23113,"Mississippi","April","Flash Flood",0,0,"400.00K",400,"K","Hattiesburg","Hattiesburg",31.32,-89.32,31.32,-89.32,"Forrest",28,35,496013.492793622,130.44,1.24003373198405
2007,23426,"Mississippi","April","Flash Flood",0,0,"1.20M",1.2,"M","Hattiesburg","Hattiesburg",31.32,-89.32,31.32,-89.32,"Lamar",28,73,1488040.47838086,130.44,1.24003373198405
2007,17628,"West Virginia","March","Flood",0,0,"75.00K",75,"K","Durbin","Buckeye",38.55,-79.82,38.18,-80.13,"Pocahontas",54,75,93002.529898804,130.44,1.24003373198405
2007,17656,"West Virginia","March","Flood",0,0,"5.00K",5,"K","Point Pleasant","Henderson",38.85,-82.12,38.83,-82.13,"Mason",54,53,6200.16865992027,130.44,1.24003373198405
2007,11382,"Arkansas","January","Flash Flood",0,0,"53.00K",53,"K","Paragould","Paragould",36.05,-90.48,36.05,-90.48,"Greene",5,55,65721.7877951549,130.44,1.24003373198405
2007,26164,"West Virginia","April","Flash Flood",0,0,"1.00K",1,"K","Morgantown","Morgantown",39.5689,-79.8837,39.5689,-79.8837,"Monongalia",54,61,1240.03373198405,130.44,1.24003373198405
2007,64725,"Kentucky","December","Flood",0,0,"1.00K",1,"K","Vanceburg","Vanceburg",38.5591,-83.1976,38.5795,-83.2238,"Lewis",21,135,1240.03373198405,130.44,1.24003373198405
2007,39618,"Tennessee","June","Flash Flood",0,0,"10.00K",10,"K","Emmett","Emmett",36.4982,-82.0782,36.4982,-82.0782,"Sullivan",47,163,12400.3373198405,130.44,1.24003373198405
2007,39629,"Tennessee","June","Flash Flood",0,0,"10.00K",10,"K","Newport","Newport",35.95,-83.18,35.95,-83.18,"Cocke",47,29,12400.3373198405,130.44,1.24003373198405
2007,38591,"Mississippi","June","Flash Flood",0,0,"500.00K",500,"K","Grenada","Grenada",33.8516,-89.9061,33.7366,-89.82,"Grenada",28,43,620016.865992027,130.44,1.24003373198405
2007,30932,"South Carolina","June","Flash Flood",0,0,"50.00K",50,"K","Columbia","Columbia",34,-81.02,34,-81.02,"Richland",45,79,62001.6865992027,130.44,1.24003373198405
2007,50878,"Mississippi","July","Flash Flood",0,0,"600.00K",600,"K","Byram","West Jackson",32.18,-90.25,32.32,-90.2,"Hinds",28,49,744020.239190432,130.44,1.24003373198405
2007,30750,"Kentucky","June","Flash Flood",0,0,"100.00K",100,"K","Lewisburg","Lewisburg",36.98,-86.93,36.98,-86.93,"Logan",21,141,124003.373198405,130.44,1.24003373198405
2007,41741,"Mississippi","June","Flash Flood",0,0,"750.00K",750,"K","Charleston","Charleston",34,-90.05,34,-90.05,"Tallahatchie",28,135,930025.298988041,130.44,1.24003373198405
2007,48283,"Arkansas","July","Flash Flood",0,0,"25.00K",25,"K","St Paul","St Paul",35.82,-93.6987,35.82,-93.6987,"Madison",5,87,31000.8432996014,130.44,1.24003373198405
2007,52530,"South Carolina","August","Flash Flood",0,0,"2.00K",2,"K","Moncks Corner Arpt","Moncks Corner Arpt",33.17,-80.01,33.17,-80.01,"Berkeley",45,15,2480.06746396811,130.44,1.24003373198405
2007,48211,"West Virginia","July","Flash Flood",0,0,"10.00K",10,"K","Fairmont","Fairmont",39.4266,-80.1587,39.4266,-80.1587,"Marion",54,49,12400.3373198405,130.44,1.24003373198405
2007,48213,"West Virginia","July","Flash Flood",0,0,"25.00K",25,"K","Fairmont","Fairmont",39.48,-80.0738,39.48,-80.0738,"Marion",54,49,31000.8432996014,130.44,1.24003373198405
2007,48186,"West Virginia","July","Flash Flood",0,0,"15.00K",15,"K","Fairmont","Fairmont",39.48,-80.13,39.48,-80.13,"Marion",54,49,18600.5059797608,130.44,1.24003373198405
2007,48187,"West Virginia","July","Flash Flood",0,0,"5.00K",5,"K","Fellowsville","Fellowsville",39.3445,-79.82,39.3445,-79.82,"Preston",54,77,6200.16865992027,130.44,1.24003373198405
2007,48189,"West Virginia","July","Flood",0,0,"2.00K",2,"K","Rowlesburg","Rowlesburg",39.2784,-79.5775,39.2784,-79.5775,"Preston",54,77,2480.06746396811,130.44,1.24003373198405
2007,53461,"Mississippi","August","Flash Flood",0,0,"5.00K",5,"K","Sumrall","Sumrall",31.42,-89.55,31.42,-89.55,"Lamar",28,73,6200.16865992027,130.44,1.24003373198405
2007,53462,"Mississippi","August","Flash Flood",0,0,"50.00K",50,"K","Columbia","Columbia",31.25,-89.83,31.25,-89.83,"Marion",28,91,62001.6865992027,130.44,1.24003373198405
2007,48190,"West Virginia","July","Flash Flood",0,0,"30.00K",30,"K","Parsons","Parsons",39.1,-79.2269,39.1,-79.2269,"Tucker",54,93,37201.0119595216,130.44,1.24003373198405
2007,48191,"West Virginia","July","Flash Flood",0,0,"10.00K",10,"K","Parsons","Parsons",39.1,-79.171,39.1,-79.171,"Tucker",54,93,12400.3373198405,130.44,1.24003373198405
2007,48965,"Mississippi","July","Flash Flood",0,0,"150.00K",150,"K","Anguilla","Panther Burn",32.97,-90.82,33.07,-90.88,"Sharkey",28,125,186005.059797608,130.44,1.24003373198405
2007,47216,"Arkansas","July","Flash Flood",0,0,"5.00K",5,"K","Batesville","Batesville",35.77,-91.65,35.77,-91.65,"Independence",5,63,6200.16865992027,130.44,1.24003373198405
2007,33168,"Mississippi","May","Flash Flood",0,0,"20.00K",20,"K","Grenada","Grenada",33.78,-89.82,33.78,-89.6982,"Grenada",28,43,24800.6746396811,130.44,1.24003373198405
2007,57331,"North Carolina","September","Flood",0,0,"5.00K",5,"K","Beaufort","Beaufort",34.8067,-76.65,34.8067,-76.65,"Carteret",37,31,6200.16865992027,130.44,1.24003373198405
2007,64863,"West Virginia","December","Flood",0,0,"20.00K",20,"K","Farmington","Mannington",39.51,-80.25,39.4866,-80.33,"Marion",54,49,24800.6746396811,130.44,1.24003373198405
2007,64864,"West Virginia","December","Flood",0,0,"20.00K",20,"K","Granville","Morgantown",39.65,-79.99,39.62,-79.9688,"Monongalia",54,61,24800.6746396811,130.44,1.24003373198405
2007,64865,"West Virginia","December","Flood",0,0,"10.00K",10,"K","Stevensburg","Stevensburg",39.29,-79.8,39.3,-79.8094,"Preston",54,77,12400.3373198405,130.44,1.24003373198405
2007,64862,"West Virginia","December","Flash Flood",0,0,"5.00K",5,"K","Pine Grove","Pine Grove",39.56,-80.68,39.56,-80.6803,"Wetzel",54,103,6200.16865992027,130.44,1.24003373198405
2007,65375,"Kentucky","December","Flood",4,0,"10.00K",10,"K","Copeland","Harris Grove",36.7125,-88.4193,36.5747,-88.4001,"Calloway",21,35,12400.3373198405,130.44,1.24003373198405
2007,58479,"Arkansas","September","Flash Flood",0,0,"750.00K",750,"K","Brookland","Brookland",35.8599,-90.6005,35.8599,-90.6005,"Craighead",5,31,930025.298988041,130.44,1.24003373198405
2007,54112,"Mississippi","September","Flash Flood",0,0,"250.00K",250,"K","Jackson","Jackson",32.33,-90.17,32.33,-90.17,"Hinds",28,49,310008.432996013,130.44,1.24003373198405
2007,53965,"West Virginia","August","Flood",0,0,"2.00K",2,"K","Fieldcrest","Fieldcrest",39.64,-79.95,39.64,-79.95,"Monongalia",54,61,2480.06746396811,130.44,1.24003373198405
2007,54114,"Mississippi","September","Flash Flood",1,0,"8.00K",8,"K","Duck Hill","Duck Hill",33.63,-89.72,33.63,-89.72,"Montgomery",28,97,9920.26985587243,130.44,1.24003373198405
2007,54115,"Mississippi","September","Flash Flood",0,0,"5.00K",5,"K","Eupora","Eupora",33.53,-89.28,33.53,-89.28,"Webster",28,155,6200.16865992027,130.44,1.24003373198405
2007,53956,"West Virginia","August","Flash Flood",0,0,"25.00K",25,"K","Gaston Jct","Gaston Jct",39.48,-80.15,39.48,-80.15,"Marion",54,49,31000.8432996014,130.44,1.24003373198405
2007,63252,"West Virginia","December","Flash Flood",0,0,"200.00K",200,"K","Francis","Romines Mills",39.4107,-80.2304,39.145,-80.2538,"Harrison",54,33,248006.746396811,130.44,1.24003373198405
2007,63253,"West Virginia","December","Flash Flood",0,0,"100.00K",100,"K","Ashley","Sedalia",39.4282,-80.6884,39.4118,-80.5614,"Doddridge",54,17,124003.373198405,130.44,1.24003373198405
2007,63254,"West Virginia","December","Flash Flood",0,0,"20.00K",20,"K","Paden City","Stringtown",39.6078,-80.8621,39.4473,-80.709,"Tyler",54,95,24800.6746396811,130.44,1.24003373198405
2007,63255,"West Virginia","December","Flash Flood",0,0,"15.00K",15,"K","Walnut Hill","Hebron",39.4399,-81.1189,39.364,-81.0386,"Pleasants",54,73,18600.5059797608,130.44,1.24003373198405
2007,63256,"West Virginia","December","Flash Flood",0,0,"15.00K",15,"K","Mountain","Berea",39.3226,-80.9493,39.1905,-80.9057,"Ritchie",54,85,18600.5059797608,130.44,1.24003373198405
2007,63257,"West Virginia","December","Flash Flood",0,0,"10.00K",10,"K","Fink","Aberdeen",39.1354,-80.6259,39.1029,-80.3313,"Lewis",54,41,12400.3373198405,130.44,1.24003373198405
2007,65984,"Kentucky","December","Flash Flood",0,0,"50.00K",50,"K","Richmond","Richmond",37.7607,-84.3105,37.722,-84.3187,"Madison",21,151,62001.6865992027,130.44,1.24003373198405
2007,64901,"Georgia","December","Flash Flood",0,0,"6.00K",6,"K","Bona Bella","Bona Bella",32.1,-81.18,32.088,-81.1799,"Chatham",13,51,7440.20239190432,130.44,1.24003373198405
2007,64902,"Georgia","December","Flash Flood",0,0,"5.00K",5,"K","Savannah","Savannah",32.06,-81.09,32.0599,-81.0929,"Chatham",13,51,6200.16865992027,130.44,1.24003373198405
2007,65278,"Kentucky","December","Flood",0,0,"10.00K",10,"K","Buel","Calhoun",37.5187,-87.2064,37.5378,-87.2548,"Mclean",21,149,12400.3373198405,130.44,1.24003373198405
2007,69767,"Kentucky","December","Flood",0,0,"10.00K",10,"K","Neafus","Leitchfield",37.374,-86.5881,37.4454,-86.2743,"Grayson",21,85,12400.3373198405,130.44,1.24003373198405
2007,11381,"Arkansas","January","Flash Flood",0,0,"50.00K",50,"K","Pocahontas","Pocahontas",36.27,-90.97,36.27,-90.97,"Randolph",5,121,62001.6865992027,130.44,1.24003373198405
2007,11384,"Arkansas","January","Flash Flood",0,0,"68.00K",68,"K","Wynne","Wynne",35.23,-90.8,35.23,-90.8,"Cross",5,37,84322.2937749157,130.44,1.24003373198405
2007,16271,"Mississippi","February","Flash Flood",0,0,"7.00K",7,"K","Water Vly","Water Vly",34.17,-89.63,34.17,-89.63,"Yalobusha",28,161,8680.23612388838,130.44,1.24003373198405
2007,16297,"Tennessee","February","Flash Flood",0,0,"10.00K",10,"K","Piperton","Piperton",35.05,-89.63,35.05,-89.63,"Fayette",47,47,12400.3373198405,130.44,1.24003373198405
2007,12766,"Arkansas","January","Flash Flood",0,0,"7.50K",7.5,"K","Amity","Amity",34.27,-93.46,34.27,-93.46,"Clark",5,19,9300.2529898804,130.44,1.24003373198405
2007,12912,"Arkansas","January","Flash Flood",0,0,"17.00K",17,"K","De Valls Bluff","De Valls Bluff",34.78,-91.45,34.78,-91.45,"Prairie",5,117,21080.5734437289,130.44,1.24003373198405
